class,feature,coefficient,feature_set,model_name,importance_gain,Cover,Frequency
D,tournament_lumpedCOSAFA.Cup,0.19293771105819352,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAmílcar.Cabral.Cup,0.271491962625335,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedUEFA.Euro,-0.13491747209364555,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedKing.s.Cup,0.09161877829626205,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedAFF.Championship,-0.1867676214734491,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedSoutheast.Asian.Games,0.27824246181595913,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCONCACAF.Championship,0.12721885821084117,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedUNCAF.Cup,0.05493053896231602,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedSouth.Pacific.Games,0.6678318059610613,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCONCACAF.Championship.qualification,-1.1622470327691086,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedKorea.Cup,-0.05516281273747975,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedConfederations.Cup,-0.36922163379634576,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedOceania.Nations.Cup,-0.7673323995256376,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedSAFF.Cup,-0.5605265765819508,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedCCCF.Championship,-1.1556979150843052,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedArab.Cup,-0.06529882942597919,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedWindward.Islands.Tournament,-1.4268491254063507,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
D,tournament_lumpedOther,0.06449010258531392,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,(Intercept),-0.3611499958434621,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,rating_diff,-0.0015263576569073817,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_rating_pre_match,-9.582612452534864e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_rating_pre_match,8.659908352692527e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,neutral,0.3539897067719402,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,is_friendly,0.002593244650511482,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,is_world_cup,0.05437477720106091,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,is_world_cup_qualifier,-0.02592203584717533,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,is_continental_tournament,-0.02205510107815629,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,is_continental_qualifier,0.008443719820459529,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_points_diff_last_5,0.011612141306909848,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_points_diff_last_10,0.06589021770282187,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_goal_diff_diff_last_5,-0.008686445117149732,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_goal_diff_diff_last_10,-0.023494068186470984,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_goals_for_diff_last_5,-0.007062238062713619,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_goals_for_diff_last_10,-0.014600984715039476,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_goals_against_diff_last_5,0.016559665005231913,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_goals_against_diff_last_10,0.04952838753348688,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_draw_rate_mean_last_5,0.01017398456382687,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_draw_rate_mean_last_10,-0.0747040624998244,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_draw_rate_diff_last_5,0.00803406485383963,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,form_draw_rate_diff_last_10,0.04244847481004905,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_prior_matches,-1.0592548389609172e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_prior_matches,4.349969516141028e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_points_per_match_last_5,0.013560498167299793,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_points_per_match_last_5,-0.004478335539433846,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_points_per_match_last_10,0.024044513461016194,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_points_per_match_last_10,-0.08761287073863173,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_goal_diff_per_match_last_5,-0.010569333404468638,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_goal_diff_per_match_last_5,0.007913013551924543,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_goal_diff_per_match_last_10,-0.02476335759541728,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_goal_diff_per_match_last_10,0.02025492604821152,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_goals_for_per_match_last_5,-0.007631235095943136,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_goals_for_per_match_last_5,0.006838068361510212,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_goals_for_per_match_last_10,0.013608246369150217,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_goals_for_per_match_last_10,0.04051147019833225,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_goals_against_per_match_last_5,0.019727988396682057,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_goals_against_per_match_last_5,-0.012525674738935058,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_goals_against_per_match_last_10,0.07699531064442022,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_goals_against_per_match_last_10,-0.011442569018428543,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_draw_rate_last_5,0.012040478493348996,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_draw_rate_last_5,-0.0023091830211263657,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,home_draw_rate_last_10,-0.006223322390483429,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,away_draw_rate_last_10,-0.07860184073653982,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,unique_scorers_diff_last_10,-0.005728765881511421,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,top_scorer_goals_diff_last_10,0.0045669028369675095,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,non_penalty_goals_diff_last_10,0.05227659070415141,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,penalty_goals_diff_last_10,0.10875271856354535,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,unique_scorers_diff_365d,0.0037502340134649365,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,top_scorer_goals_diff_365d,0.005939091747855762,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,non_penalty_goals_diff_365d,0.03552341473279023,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,penalty_goals_diff_365d,-0.03425504066340137,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,avg_goal_minute_diff_365d,8.425048250884492e-4,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedFriendly,0.001197197802297842,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedFIFA.World.Cup.qualification,-0.025227108155778406,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedUEFA.Euro.qualification,0.055435346793773876,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAfrican.Cup.of.Nations.qualification,-0.40828666752677695,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCopa.América,-0.05468138405608744,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedFIFA.World.Cup,0.05265317470534775,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAfrican.Cup.of.Nations,0.011082589795995587,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAFC.Asian.Cup.qualification,0.28229747775464253,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCECAFA.Cup,0.050400390653006395,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCFU.Caribbean.Cup.qualification,0.02220116237607434,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedMerdeka.Tournament,0.5142472045608445,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedBritish.Home.Championship,0.2818728217296309,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedGulf.Cup,-0.029971235932827602,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAsian.Games,0.9495858890230441,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedGold.Cup,0.07044662523044495,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedNordic.Championship,0.011855865685557883,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAFC.Asian.Cup,-0.013418314832093135,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCFU.Caribbean.Cup,0.18395999020962212,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCOSAFA.Cup,0.19628074539976245,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAmílcar.Cabral.Cup,-0.06451970935907199,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedUEFA.Euro,0.014304964775820226,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedKing.s.Cup,-0.07643465740781474,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedAFF.Championship,0.617317860653824,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedSoutheast.Asian.Games,-0.7492704128344171,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCONCACAF.Championship,0.035807771581681996,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedUNCAF.Cup,-0.011643035680686581,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedSouth.Pacific.Games,0.6702055131423426,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCONCACAF.Championship.qualification,-1.3917919023525642,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedKorea.Cup,-0.14240397844715175,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedConfederations.Cup,0.01654049742506879,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedOceania.Nations.Cup,0.456245178836622,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedSAFF.Cup,0.47737291912672025,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedCCCF.Championship,2.6247424353506252,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedArab.Cup,0.027394173663533167,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedWindward.Islands.Tournament,0.9796671528334826,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
A,tournament_lumpedOther,-0.05222519942231534,rating_plus_form_plus_goalscorers_with_avg_minute,glmnet_multinomial_ridge,NA,NA,NA
NA,rating_diff,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.6909905959571709,0.3097130880032786,0.2060663507109005
NA,neutral,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.034910820558353435,0.052437293024708787,0.05440758293838863
NA,form_goal_diff_diff_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.02825438653243024,0.02768350495594319,0.0195260663507109
NA,away_rating_pre_match,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.02795748517542172,0.03966375605610956,0.04834123222748815
NA,away_prior_matches,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.024676398914909792,0.06956720759075387,0.06881516587677725
NA,home_rating_pre_match,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.02418669288765622,0.030360212237891007,0.042464454976303315
NA,avg_goal_minute_diff_365d,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.014665652739575454,0.04316128919006834,0.05289099526066351
NA,home_prior_matches,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.011531355630183506,0.02565727865197199,0.036777251184834124
NA,is_world_cup_qualifier,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.010123688810185025,0.014336867646152678,0.02218009478672986
NA,home_goals_against_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.008228011249890074,0.027803874835387026,0.02293838862559242
NA,form_points_diff_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.00771582401201756,0.021889808898486636,0.025402843601895736
NA,home_goal_diff_per_match_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.007588998441104112,0.017441004429324967,0.02066350710900474
NA,home_goal_diff_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.006022565269340693,0.01087068083496573,0.014028436018957346
NA,form_goals_against_diff_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0059926220820777105,0.016237798219958757,0.01914691943127962
NA,home_goals_for_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.005419073685860969,0.022181105797959157,0.018388625592417062
NA,form_points_diff_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.004899085371467271,0.015416121539186844,0.016682464454976304
NA,home_points_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.004697032418420538,0.011678296450951423,0.016303317535545023
NA,form_goals_for_diff_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0044133701610289235,0.005976221216910822,0.015734597156398106
NA,away_goal_diff_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.004319308380802973,0.01518792030940791,0.017440758293838864
NA,form_goals_against_diff_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.004101072665035453,0.01198625168195412,0.014028436018957346
NA,home_goals_for_per_match_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.004088009663164754,0.019400418285331067,0.014597156398104265
NA,away_goals_for_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.003913132555588064,0.008998544097648631,0.012701421800947868
NA,form_goals_for_diff_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0037488396987137157,0.0072977374045101445,0.012132701421800948
NA,unique_scorers_diff_365d,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0036358927715067556,0.010040227183817703,0.013649289099526066
NA,top_scorer_goals_diff_365d,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0036286350158636098,0.012093500886294887,0.012511848341232227
NA,away_goals_for_per_match_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.003613806860577468,0.011606647713187236,0.013459715639810426
NA,form_goal_diff_diff_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0033312147446552458,0.009183487402002439,0.011374407582938388
NA,away_goals_against_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.003279464434735647,0.010579294374571004,0.01080568720379147
NA,away_points_per_match_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0030516500529742907,0.011156156274494912,0.010616113744075829
NA,home_goals_against_per_match_last_5,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0030288255541721792,0.008244396352219463,0.010995260663507108
NA,form_draw_rate_diff_last_10,NA,rating_plus_form_plus_goalscorers_with_avg_minute,lightgbm,0.0026748740947058125,0.004822049612451977,0.00966824644549763
